id,evaluation,question,answer_target,answer_model,explanation,completion,model,tokens,tokens_prompt,tokens_completion,cost,latency
131,0,下列关于中国古代文房四宝的说法不正确的是____。 A. 宣纸中的生宣适于做工笔画，熟宣适于做写意画 B. 湖笔被誉为“毛硕之冠” C. 徽墨有“落纸如漆，万载存真”之誉 D. 端砚为四大名砚之首 答案：,,B,,B,llama-7b-hf,779,777,2,0.0,0.11
132,0,素有“上海威尼斯”之称的江南水乡，且保存完好的古镇是____。 A. 同里 B. 南浔 C. 朱家角 D. 西塘 答案：,,B,,B,llama-7b-hf,699,697,2,0.0,0.09
133,0,“斋醮”是一种祭祀仪式，属____。 A. 佛教 B. 道教 C. 伊斯兰教 D. 基督教 答案：,,B,,B,llama-7b-hf,694,692,2,0.0,0.09
134,0,下列剪纸中，线条清秀流畅，构图精巧雅致，形象夸张简洁，技法变中求新，为中国南派剪纸的杰出代表之一的是____。 A. 陕西剪纸 B. 扬州剪纸 C. 浙江剪纸 D. 蔚县剪纸 答案：,,C,,C,llama-7b-hf,770,768,2,0.0,0.09
135,0,“八七”会议后，中共中央临时政治局决定让____以中央特派员身份到湖南传达“八七”会议精神，改组省委，领导秋收起义。 A. 周恩来 B. 朱德 C. 瞿秋白 D. 毛泽东 答案：,,B,,B,llama-7b-hf,750,748,2,0.0,0.09
136,0,我国国内第一个集收藏陈列、技术研究、游览参观等活动为一体的纺织博物馆设于____。 A. 浙江杭州 B. 山西太原 C. 山东滨州 D. 江苏南通 答案：,,B,,B,llama-7b-hf,728,726,2,0.0,0.09
137,0,以下为清朝洋务运动代表人物的是____。 A. 康有为 B. 梁启超 C. 谭嗣同 D. 曾国藩 答案：,,B,,B,llama-7b-hf,693,691,2,0.0,0.09
138,0,楹联俗称对联或对子，是从____的对偶句中演化出来的，是中国一种独特的文学样式，也是中华民族的文化瑰宝。 A. 律诗 B. 诗经 C. 乐府诗 D. 汉赋 答案：,,B,,B,llama-7b-hf,734,732,2,0.0,0.09
139,0,下列园林中，____既是苏州现存最大的古典园林，也是苏州园林的代表作。 A. 网师园 B. 拙政园 C. 留园 D. 豫园 答案：,,B,,B,llama-7b-hf,722,720,2,0.0,0.09
140,0,我国以数以万计的敷彩泥塑造像著称于世的石窟是____。 A. 敦煌莫高窟 B. 云冈石窟 C. 克孜尔千佛洞 D. 麦积山石窟 答案：,,B,,B,llama-7b-hf,730,728,2,0.0,0.09
141,0,化繁为简、化圆为方、化弧为直，字体方正，讲究“蚕头燕尾”“一波三折”是____书体的特点。 A. 小篆 B. 汉隶 C. 行书 D. 楷书 答案：,,C,,C,llama-7b-hf,724,722,2,0.0,0.09
142,0,最早的春联始于五代后蜀孟昶，联语为____。 A. 新年纳余庆，佳节号常春 B. 三千里外一条水，十二时中两度潮 C. 春风阆苑三千客，明月扬州第一楼 D. 七十二峰青未断，万八千株芳不孤 答案：,,B,,B,llama-7b-hf,761,759,2,0.0,0.1
143,0,金文又称____，是古代铸在青铜器物上的文字。 A. 石鼓文 B. 钟鼎文 C. 甲骨文 D. 蝌蚪文 答案：,,B,,B,llama-7b-hf,702,700,2,0.0,0.09
144,0,有“海上花园”之誉，“城在海上，海在城中”的海滨城市是____。 A. 大连 B. 三亚 C. 厦门 D. 青岛 答案：,,C,,C,llama-7b-hf,701,699,2,0.0,0.09
145,0,明代出现的长篇小说主要有罗贯中的《三国演义》、施耐庵的《水浒传》、吴承恩的《西游记》和____。 A. 徐弘祖的《徐霞客游记》 B. 兰陵笑笑生的《金瓶梅》 C. 蒲松龄的《聊斋志异》 D. 曹雪芹的《红楼梦》 答案：,,B,,B,llama-7b-hf,800,798,2,0.0,0.11
146,0,白马寺位于河南省洛阳市洛龙区白马寺镇内，创建于____，为中国第一古刹。 A. 西汉 B. 东汉 C. 西晋 D. 唐代 答案：,,B,,B,llama-7b-hf,701,699,2,0.0,0.1
147,0,我国第一部诗歌总集是____。 A. 《弹歌》 B. 《诗经》 C. 《楚辞》 D. 《文选》 答案：,,B,,B,llama-7b-hf,692,690,2,0.0,0.09
148,0,1985年，中国在南极乔治王岛建立了第一个考察站——____。 A. 长城站 B. 中山站 C. 昆仑站 D. 泰山站 答案：,,B,,B,llama-7b-hf,706,704,2,0.0,0.09
149,0,英国的国花是____。 A. 玫瑰 B. 水仙 C. 月季 D. 菊花 答案：,,B,,B,llama-7b-hf,678,676,2,0.0,0.09
150,0,茶叶根据____被分为绿茶、红茶、青茶(乌龙茶)、黑茶、黄茶和白茶六大类毛茶。 A. 种植方法 B. 初加工方式 C. 茶叶产地 D. 茶叶颜色 答案：,,C,,C,llama-7b-hf,725,723,2,0.0,0.1
151,0,俗称“金不换”的中药材是____。 A. 鹿茸 B. 三七 C. 人参 D. 虫草 答案：,,B,,B,llama-7b-hf,686,684,2,0.0,0.09
152,0,河南登封嵩岳寺塔的建造，标志着____结构技术的巨大进步。 A. 木 B. 金属 C. 石 D. 土 答案：,,C,,C,llama-7b-hf,697,695,2,0.0,0.09
153,0,瑞士的首都是____。 A. 伯尔尼 B. 苏黎世 C. 日内瓦 D. 巴塞尔 答案：,,B,,B,llama-7b-hf,686,684,2,0.0,0.09
154,0,公元220年汉献帝被迫禅位于____，魏国建立。 A. 曹操 B. 曹丕 C. 王莽 D. 司马懿 答案：,,B,,B,llama-7b-hf,700,698,2,0.0,0.09
155,0,下列东南亚的国家中，有“黄袍佛国”之称的是____。 A. 菲律宾 B. 印度 C. 泰国 D. 马来西亚 答案：,,C,,C,llama-7b-hf,702,700,2,0.0,0.09
156,0,道教全真道随山派的祖庭是____。 A. 山东崂山 B. 湖北武当山 C. 江西龙虎山 D. 广东罗浮山 答案：,,B,,B,llama-7b-hf,701,699,2,0.0,0.09
157,0,我国少数民族著名的三大英雄史诗不包括____。 A. 蒙古族的《江格尔》 B. 藏族的《格萨尔王传》 C. 维吾尔族的《福乐智慧》 D. 柯尔克孜族《玛纳斯》 答案：,,B,,B,llama-7b-hf,736,734,2,0.0,0.09
158,0,清代散文“桐城派”的主要代表作家是方苞、刘大櫆和____。 A. 赵翼 B. 袁枚 C. 姚鼐 D. 郑燮 答案：,,C,,C,llama-7b-hf,714,712,2,0.0,0.09
159,0,被称为“铜胎掐丝珐琅”的金属制品是____。 A. 金银花丝镶嵌 B. 景泰蓝 C. 锡器 D. 青铜器 答案：,,B,,B,llama-7b-hf,711,709,2,0.0,0.1
160,0,明正德年间，苏州拙政园由明代御史____弃官回乡后拓建而成。 A. 米万钟 B. 刘庭风 C. 计成 D. 王献臣 答案：,,B,,B,llama-7b-hf,712,710,2,0.0,0.09
161,0,陆游的《游山西村》一诗中具有哲理意味的名句是____。 A. 莫笑农家腊酒浑，丰年留客足鸡豚 B. 山重水复疑无路，柳暗花明又一村 C. 箫鼓追随春社近，衣冠简朴古风存 D. 从今若许闲乘月，拄杖无时夜叩门 答案：,,C,,C,llama-7b-hf,810,808,2,0.0,0.1
162,0,1928年12月____东北易帜，中国实现了形式上的统一。 A. 张作霖 B. 阎锡山 C. 张学良 D. 冯玉祥 答案：,,B,,B,llama-7b-hf,704,702,2,0.0,0.09
163,0,____位于江西省北部，是我国最大的淡水湖。 A. 鄱阳湖 B. 青海湖 C. 泸沽湖 D. 洱海 答案：,,B,,B,llama-7b-hf,692,690,2,0.0,0.09
164,0,绿茶按照制作工艺属于____。 A. 后发酵茶 B. 不发酵茶 C. 全发酵茶 D. 半发酵茶 答案：,,B,,B,llama-7b-hf,696,694,2,0.0,0.09
165,0,在下列舞蹈中，属于苗族民族舞蹈的是____。 A. 竹竿舞 B. 孔雀舞 C. 摆手舞 D. 芦笙舞 答案：,,B,,B,llama-7b-hf,701,699,2,0.0,0.09
166,0,刘义庆的《世语新说》是一部____。 A. 神话小说 B. 笔记小说 C. 志怪小说 D. 传奇小说 答案：,,B,,B,llama-7b-hf,689,687,2,0.0,0.09
167,0,著名的圣家族大教堂位于____。 A. 俄罗斯莫斯科 B. 意大利罗马 C. 西班牙巴塞罗那 D. 德国柏林 答案：,,C,,C,llama-7b-hf,709,707,2,0.0,0.1
168,0,“料理”一词出现的朝代是____。 A. 明朝 B. 宋朝 C. 唐朝 D. 汉朝 答案：,,B,,B,llama-7b-hf,678,676,2,0.0,0.09
169,0,中国共产党第一次全国代表大会宣告中国共产党正式成立，大会选举了____为中央局书记。 A. 毛泽东 B. 陈独秀 C. 李大钊 D. 董必武 答案：,,B,,B,llama-7b-hf,727,725,2,0.0,0.1
170,0,我国小学阶段研学旅行活动课程体系应以____为主。 A. 乡土乡情 B. 县情市情 C. 省情国情 D. 寓教于游 答案：,,C,,C,llama-7b-hf,700,698,2,0.0,0.09
171,0,按照相对高度划分山地类型：相对高度低于150米的是____。 A. 高山 B. 中山 C. 低山 D. 丘陵 答案：,,B,,B,llama-7b-hf,699,697,2,0.0,0.09
172,0,桂林至阳朔的漓江两岸是世界上规模最大、风景最优美的____地貌风景区。 A. 岩溶 B. 花岗岩 C. 流纹岩 D. 丹霞 答案：,,B,,B,llama-7b-hf,724,722,2,0.0,0.09
173,0,____是德国最古老、历史最悠久的城市，与北京是姐妹城市。 A. 柏林 B. 慕尼黑 C. 海德堡 D. 科隆 答案：,,C,,C,llama-7b-hf,706,704,2,0.0,0.09
174,0,禅让制传承到____时，被其子夏启破坏，改为王位世袭制。 A. 黄帝 B. 太昊 C. 炎帝 D. 大禹 答案：,,C,,C,llama-7b-hf,705,703,2,0.0,0.09
175,0,有“百饺百味”之称的是____ A. 成都钟水饺 B. 辽宁老边饺子 C. 西安饺子 D. 广东虾饺 答案：,,B,,B,llama-7b-hf,703,701,2,0.0,0.09
176,0,下列不是汉代三宫的是____。 A. 未央宫 B. 太极宫 C. 建章宫 D. 长乐宫 答案：,,B,,B,llama-7b-hf,690,688,2,0.0,0.09
177,0,下列陵墓中，地点在今湖北省的是____。 A. 明孝陵 B. 明显陵 C. 唐乾陵 D. 明十三陵 答案：,,B,,B,llama-7b-hf,696,694,2,0.0,0.09
178,0,佛教寺院中，天王殿正中供奉大肚弥勒，两侧供奉四大天王，其背后供奉____。 A. 哼哈二将 B. 伽蓝神关羽 C. 韦驮 D. 观音菩萨 答案：,,B,,B,llama-7b-hf,747,745,2,0.0,0.1
179,0,漓江源于越城岭的主峰猫儿山，下游称江，全长426千米，属于____水系。 A. 桂江 B. 湘江 C. 西江 D. 珠江 答案：,,B,,B,llama-7b-hf,711,709,2,0.0,0.1
180,0,原始歌谣大多以简短朴实的语言反映当时的生活内容，传达出生活的节奏和旋律，如____。 A. 《弹歌》 B. 《离骚》 C. 《楚辞》 D. 《论语》 答案：,,B,,B,llama-7b-hf,735,733,2,0.0,0.1
181,0,白银成为货币普遍流通是在____。 A. 北宋 B. 南宋 C. 明朝 D. 清朝 答案：,,B,,B,llama-7b-hf,688,686,2,0.0,0.09
182,0,兴于唐代，经历五代，在宋代的特殊历史条件下，达到了空前繁荣的文学形式是____。 A. 律诗 B. 词 C. 散文 D. 绝句 答案：,,B,,B,llama-7b-hf,720,718,2,0.0,0.09
183,0,山西剪纸中最常见的类型是____。 A. 喜花 B. 窗花 C. 礼花 D. 鞋花 答案：,,B,,B,llama-7b-hf,686,684,2,0.0,0.09
184,0,在山东，见了素不相识的男子，和他打招呼，开口要称____。 A. 二哥 B. 大哥 C. 兄弟 D. 哥们儿 答案：,,C,,C,llama-7b-hf,707,705,2,0.0,0.1
185,0,中国的老人节与中国传统的____节日在同一天。 A. 中秋节 B. 重阳节 C. 冬至 D. 七夕 答案：,,B,,B,llama-7b-hf,688,686,2,0.0,0.09
186,0,下列____不是伊斯兰教的主要称谓。 A. 伊玛目 B. 哈里发 C. 阿訇 D. 神父 答案：,,B,,B,llama-7b-hf,689,687,2,0.0,0.09
187,0,我国对联发展的黄金时代是____。 A. 唐朝 B. 宋朝 C. 明朝 D. 清朝 答案：,,B,,B,llama-7b-hf,676,674,2,0.0,0.09
188,0,海南从广东省划出，单独建立海南省并办中国最大的经济特区是在____。 A. 1948年 B. 1950年 C. 1984年 D. 1988年 答案：,,C,,C,llama-7b-hf,711,709,2,0.0,0.1
189,0,下列选项中不属于楹联格律内容的是____。 A. 字数不等 B. 平仄相谐 C. 词性相当 D. 结构相称 答案：,,C,,C,llama-7b-hf,696,694,2,0.0,0.09
190,0,现存最早的完全成熟的七言诗，是三国时魏文帝曹丕的两首____。 A. 《步出夏门行》 B. 《行路难》 C. 《燕歌行》 D. 《短歌行》 答案：,,B,,B,llama-7b-hf,722,720,2,0.0,0.09
191,0,采用“方上”“宝城宝顶”“以山为陵”封土的陵墓依次是____。 A. 秦始皇陵、汉茂陵、唐乾陵 B. 汉茂陵、明显陵、清西陵 C. 秦始皇陵、明十三陵、唐乾陵 D. 北宋陵、清东陵、明孝陵 答案：,,B,,B,llama-7b-hf,779,777,2,0.0,0.11
192,0,古典园林建筑中____体量较大，在园林中起到重要的点景作用。 A. 厅堂 B. 书房馆斋 C. 楼阁 D. 轩 答案：,,B,,B,llama-7b-hf,708,706,2,0.0,0.09
193,0,一般贴在大门上，内容多表达人们除旧迎新的喜悦心情和继往开来意气风发精神的对联属于____。 A. 春联 B. 喜联 C. 寿联 D. 挽联 答案：,,B,,B,llama-7b-hf,726,724,2,0.0,0.09
194,0,“月落乌啼霜满天，江枫渔火对愁眠。姑苏城外寒山寺，夜半钟声到客船。”出自唐代____所作的《枫桥夜泊》。 A. 杜牧 B. 张继 C. 李商隐 D. 刘禹锡 答案：,,B,,B,llama-7b-hf,761,759,2,0.0,0.1
195,0,中国古代使用时间最长、精确度最高的历法是____。 A. 《授时历》 B. 《黄帝历》 C. 《太初历》 D. 《大明历》 答案：,,B,,B,llama-7b-hf,708,706,2,0.0,0.09
196,0,____宫廷专门设立“梨园”作为训练艺人的场所。 A. 唐代 B. 宋代 C. 元代 D. 明代 答案：,,B,,B,llama-7b-hf,697,695,2,0.0,0.09
197,0,下列地貌类型中，主峰明显，群峰簇拥、峭拔危立、雄伟险峻特点的是____。 A. 花岗岩地貌 B. 丹霞地貌 C. 岩溶地貌 D. 流纹岩地貌 答案：,,B,,B,llama-7b-hf,743,741,2,0.0,0.1
198,0,与族的宗教信仰中，主要崇拜____。 A. 本主 B. 先祖 C. 鬼神 D. 自然 答案：,,C,,C,llama-7b-hf,683,681,2,0.0,0.09
199,0,“天下第一行书”是指____。 A. 王羲之《兰亭集序》 B. 颜真卿《祭侄文稿》 C. 柳公权《玄秘塔碑》 D. 赵孟頫《千字文》 答案：,,B,,B,llama-7b-hf,731,729,2,0.0,0.1
200,0,下列名酒中，集我国黄酒酿造的各项传统精湛技术于一身，酒度在14%～16%的一种特甜型酒是____。 A. 绍兴加饭酒 B. 杏花村汾酒 C. 福建龙岩沉缸酒 D. 桂林三花酒 答案：,,C,,C,llama-7b-hf,762,760,2,0.0,0.09
201,0,古代著名史学著作《史记》和《资治通鉴》的作者分别是____。 A. 司马迁和司马昭 B. 司马炎和司马迁 C. 司马迁和司马光 D. 司马相如和司马昭 答案：,,B,,B,llama-7b-hf,726,724,2,0.0,0.09
202,0,我国现存最古、最高的一座木结构大塔是____。 A. 西安大雁塔 B. 应县木塔 C. 登封嵩岳寺塔 D. 西安小雁塔 答案：,,B,,B,llama-7b-hf,702,700,2,0.0,0.09
203,0,我国于____年加入太平洋亚洲旅游协会。 A. 1979年 B. 1983年 C. 1993年 D. 2007年 答案：,,C,,C,llama-7b-hf,697,695,2,0.0,0.09
204,0,不同于其他古代王城，不受《考工记》关于王城建制约束、现存的著名城防建筑是____。 A. 平遥古城 B. 西安古城 C. 南京古城 D. 丽江古城 答案：,,B,,B,llama-7b-hf,724,722,2,0.0,0.09
205,0,下列园林中，按占有者身份分类，属于皇家园林的是____。 A. 北京北海公园 B. 北京恭王府 C. 苏州拙政园 D. 绍兴沈园 答案：,,B,,B,llama-7b-hf,721,719,2,0.0,0.1
206,0,道教上清派的祖庭是____。 A. 江西龙虎山 B. 江苏茅山 C. 陕西终南山 D. 四川青城山 答案：,,B,,B,llama-7b-hf,698,696,2,0.0,0.09
207,0,唐朝时世界上最大的城市是____。 A. 大兴城 B. 长安城 C. 罗马城 D. 洛阳城 答案：,,B,,B,llama-7b-hf,682,680,2,0.0,0.09
208,0,大金得胜陀颂碑是为了纪念____的功绩而树立的。 A. 邹牟王 B. 耶律阿保机 C. 完颜阿骨打 D. 努尔哈赤 答案：,,B,,B,llama-7b-hf,722,720,2,0.0,0.09
209,0,在《昆明滇池大观楼联》中“看东骧神骏，西翥灵仪，北走蜿蜒，南翔缟素”数句中的“东骧神骏”是____。 A. 喻指昆明西面的碧鸡山 B. 喻指昆明北面的蛇山 C. 喻指昆明南面的白鹤山 D. 喻指昆明东边的金马山 答案：,,B,,B,llama-7b-hf,796,794,2,0.0,0.11
210,0,将旅游业明确为国家第三产业的重点是在____。 A. 1981年 B. 1985年 C. 1992年 D. 1997年 答案：,,C,,C,llama-7b-hf,698,696,2,0.0,0.09
211,0,____是黄龙景观的最大特色。 A. 钙华湖群 B. 钙华瀑群 C. 钙华滩流 D. 地表钙华 答案：,,B,,B,llama-7b-hf,694,692,2,0.0,0.09
212,0,清代被列为“金陵四十八景”之首的是____。 A. 北湖烟柳 B. 秦淮渔唱 C. 东山秋月 D. 莫愁烟雨 答案：,,B,,B,llama-7b-hf,709,707,2,0.0,0.1
213,0,中国历史上规模最大、持续时间最长、对南方文化影响最深的一次民族大迁徙运动发生在____。 A. 春秋战国时期 B. 秦汉时期 C. 魏晋南北朝时期 D. 隋唐五代时期 答案：,,B,,B,llama-7b-hf,738,736,2,0.0,0.09
214,0,汉初统治者采取了____政策，出现了“文景之治”。汉武帝时期，采用了董仲舒“罢黜百家，独尊儒术”的建议，并颁布了推恩令。 A. 封蕃建卫 B. 休养生息 C. 设立禁军、设转运使 D. 以八股取士 答案：,,B,,B,llama-7b-hf,777,775,2,0.0,0.11
215,0,下列陶瓷中，以瑰丽、古朴的纹片为装饰手段，有冰裂纹、蟹爪纹、牛毛纹、流水纹、鱼子纹、膳血纹、百圾碎的是____。 A. 哥窑青瓷 B. 弟窑青瓷 C. 景德镇青花瓷 D. 宜兴紫砂器 答案：,,C,,C,llama-7b-hf,792,790,2,0.0,0.11
216,0,成都杜甫草堂大廨联“异代不同时，问如此江山，龙蜷虎卧几诗客；先生亦流寓，有长留天地，月白风清一草堂”是清代____所作。 A. 顾复初 B. 赵藩 C. 刘坤一 D. 何绍基 答案：,,B,,B,llama-7b-hf,758,756,2,0.0,0.09
217,0,下列____不属于吉菜系列。 A. 清蒸白鱼 B. 白肉血肠 C. 白切贵妃鸡 D. 人参鸡 答案：,,C,,C,llama-7b-hf,697,695,2,0.0,0.09
218,0,婴儿周岁、回甲节、回婚节是____特有的民俗节日。 A. 满族 B. 苗族 C. 壮族 D. 朝鲜族 答案：,,B,,B,llama-7b-hf,701,699,2,0.0,0.09
219,0,道教正一道道观的最高负责人称为____。 A. 方丈 B. 住持 C. 监院 D. 道长 答案：,,B,,B,llama-7b-hf,689,687,2,0.0,0.09
220,0,____属于覆钵式塔。 A. 妙应寺白塔 B. 西安小雁塔 C. 崇圣寺三塔 D. 西安大雁塔 答案：,,C,,C,llama-7b-hf,694,692,2,0.0,0.09
221,0,形成荒漠地貌的主要地质营力是____。 A. 地标物质 B. 气候变化 C. 流水作用 D. 风力作用 答案：,,C,,C,llama-7b-hf,700,698,2,0.0,0.09
222,0,长白山位于海拔1800～2000米之间的景观带是____。 A. 阔叶林景观带 B. 针叶林景观带 C. 岳桦林景观带 D. 高山苔藤观带 答案：,,C,,C,llama-7b-hf,738,736,2,0.0,0.09
223,0,以“三王文章”著称的是____。 A. 黄鹤楼 B. 岳阳楼 C. 滕王阁 D. 鹳雀楼 答案：,,C,,C,llama-7b-hf,697,695,2,0.0,0.09
224,0,我国当代主要的陶器产地是____。 A. 福建德化 B. 江苏宜兴 C. 浙江龙泉 D. 江西景德镇 答案：,,B,,B,llama-7b-hf,693,691,2,0.0,0.09
225,0,辽宁省地势的特点是____。 A. 北高南低 B. 西高东低 C. 东西高、中部低 D. 东高西低 答案：,,C,,C,llama-7b-hf,696,694,2,0.0,0.09
226,0,南京古城____是我国现存最大、最为完整的堡垒瓮城。 A. 聚宝门 B. 石城门 C. 神策门 D. 清凉门 答案：,,B,,B,llama-7b-hf,701,699,2,0.0,0.09
227,0,有“地貌造型博物馆”之称的是____。 A. 九寨沟 B. 张家界 C. 云台山 D. 雁荡山 答案：,,B,,B,llama-7b-hf,692,690,2,0.0,0.09
228,0,1912年1月1日，中华民国临时政府在____正式成立，孙中山就任中华民国临时大总统。 A. 北京 B. 南京 C. 广州 D. 上海 答案：,,B,,B,llama-7b-hf,708,706,2,0.0,0.09
229,0,被誉为“中国结构最复杂的超高层建筑”的建筑是____。 A. 国际体育场 B. 苏州东方之门 C. 上海中心大厦 D. 广州塔 答案：,,B,,B,llama-7b-hf,712,710,2,0.0,0.09
230,0,下列名窑中，以“入窑一色，出窑万彩”的神奇“窑变”而闻名的是____。 A. 定窑 B. 汝窑 C. 哥窑 D. 钧窑 答案：,,B,,B,llama-7b-hf,718,716,2,0.0,0.09
231,0,清朝皇帝____平定了“三藩之乱”，统一了台湾。 A. 皇太极 B. 康熙 C. 雍正 D. 乾隆 答案：,,B,,B,llama-7b-hf,696,694,2,0.0,0.09
232,0,澳大利亚的国花是____。 A. 紫荆花 B. 玫瑰 C. 向日葵 D. 金合欢 答案：,,B,,B,llama-7b-hf,689,687,2,0.0,0.09
233,0,下列国家中，被称为“火山、地震之国”的是____。 A. 日本 B. 澳大利亚 C. 泰国 D. 印度尼西亚 答案：,,B,,B,llama-7b-hf,699,697,2,0.0,0.09
234,0,中国运动员获得的第一个世界锦标赛冠军是____。 A. 男子十米跳台跳水冠军 B. 羽毛球男女混合双打冠军 C. 乒乓球男子单打冠军 D. 男子手枪60发慢射冠军 答案：,,A,,A,llama-7b-hf,748,746,2,0.0,0.09
235,0,湖笔、徽墨、宣纸、端砚分别产于____。 A. 湖州、休宁、泾县、肇庆 B. 湖州、泾县、休宁、肇庆 C. 湖州、歙县、肇庆、泾县 D. 湖州、肇庆、歙县、泾县 答案：,,C,,C,llama-7b-hf,767,765,2,0.0,0.1
236,0,在北伐进军过程中，党直接领导的____独立团作为北伐军的先遣部队，连克汀泗桥和贺胜桥，建立重大功勋。 A. 贺龙 B. 叶挺 C. 朱德 D. 刘伯承 答案：,,C,,C,llama-7b-hf,746,744,2,0.0,0.09
237,0,青茶也叫乌龙茶，属于____。 A. 半发酵茶 B. 全发酵茶 C. 不发酵茶 D. 后发酵茶 答案：,,B,,B,llama-7b-hf,694,692,2,0.0,0.09
238,0,山西的风味食品特别多，其中始制于明代，并为绅宦之家设宴珍品的一种营养丰富的蛋面炸制品是____。 A. 油泼面 B. 闻喜煮饼 C. 忻州瓦酥 D. 代县麻片 答案：,,B,,B,llama-7b-hf,752,750,2,0.0,0.09
239,0,诸子百家中，____的代表人物有孙武和孙膑。 A. 墨家 B. 法家 C. 名家 D. 兵家 答案：,,B,,B,llama-7b-hf,689,687,2,0.0,0.09
240,0,始建于西夏天祐垂圣元年的是____。 A. 中宁寺空寺 B. 承天寺塔 C. 中卫高庙 D. 银川玉皇阁 答案：,,B,,B,llama-7b-hf,703,701,2,0.0,0.09
241,0,下列植物中，被誉为“国色天香”的是____。 A. 梅花 B. 兰花 C. 菊花 D. 牡丹 答案：,,B,,B,llama-7b-hf,691,689,2,0.0,0.09
242,0,____是融合纳西族传统建筑和外来建筑特色的唯一城镇。 A. 南京古城 B. 西安古城 C. 平遥古城 D. 丽江古城 答案：,,B,,B,llama-7b-hf,706,704,2,0.0,0.09
243,0,我国六大类毛茶中____具有水果香气和醇厚的滋味，还具有耐泡的特点。 A. 红茶 B. 绿茶 C. 黄茶 D. 黑茶 答案：,,C,,C,llama-7b-hf,715,713,2,0.0,0.1
244,0,分别以“抛绣球、碰红蛋”“赛马、摔跤”作为传统节日活动内容的民族是____。 A. 黎族、壮族 B. 黎族、彝族 C. 壮族、蒙古族 D. 蒙古族、满族 答案：,,C,,C,llama-7b-hf,741,739,2,0.0,0.1
245,0,下列不属于“扬州八怪”的是____。 A. 高翔 B. 金农 C. 任伯年 D. 郑板桥 答案：,,C,,C,llama-7b-hf,689,687,2,0.0,0.09
246,0,用清汤和奶汤增鲜的菜系是____。 A. 鲁菜 B. 川菜 C. 粤菜 D. 苏菜 答案：,,B,,B,llama-7b-hf,690,688,2,0.0,0.09
247,0,下列旅游景区中，位于韩国首尔的是____。 A. 梵鱼寺 B. 金井山城 C. 龙头山公园 D. 水原华城 答案：,,C,,C,llama-7b-hf,698,696,2,0.0,0.09
248,0,____是我国也是世界上现有规模最大的佛教艺术宝库。 A. 敦煌莫高窟 B. 云冈石窟 C. 龙门石窟 D. 大足石刻 答案：,,B,,B,llama-7b-hf,716,714,2,0.0,0.09
249,0,长春市净月潭旅游经济开发区____被授予4A级旅游区。 A. 1995年 B. 1985年 C. 1990年 D. 2001年 答案：,,C,,C,llama-7b-hf,716,714,2,0.0,0.09
250,0,园林中借景的原则是“俗则屏之，嘉则收之”，这句话出自____。 A. 李渔 B. 计成 C. 文震亨 D. 米万钟 答案：,,B,,B,llama-7b-hf,708,706,2,0.0,0.09
251,0,因为土地是国家的根本，所以皇帝必须亲自或派人去地坛祭地，祭地在京城北郊，时间在____。 A. 秋分日 B. 冬至日 C. 夏至日 D. 春分日 答案：,,C,,C,llama-7b-hf,725,723,2,0.0,0.1
252,0,西藏是中国不可分割的一部分，中央政权始终对西藏行使着有效管辖。元明时期，西藏被称为____。 A. 吐蕃 B. 乌斯藏 C. 唐古拉 D. 回纥 答案：,,B,,B,llama-7b-hf,725,723,2,0.0,0.1
253,0,以具有乡村性的自然和人文客体为旅游吸引物，依托农村区域的自然环境、优美景观、特色建筑和文化习俗等资源开展的旅游活动为____。 A. 康养旅游 B. 智慧旅游 C. 研学旅行 D. 乡村旅游 答案：,,B,,B,llama-7b-hf,782,780,2,0.0,0.11
254,0,有原始宗教思想萌芽的是____。 A. 北京人 B. 山顶洞人 C. 元谋人 D. 蓝田人 答案：,,C,,C,llama-7b-hf,688,686,2,0.0,0.09
255,0,全球最大的城市公园斯坦利公园位于____。 A. 美国纽约 B. 美国华盛顿 C. 加拿大渥太华 D. 加拿大温哥华 答案：,,B,,B,llama-7b-hf,715,713,2,0.0,0.1
256,0,欧洲最大的海港位于____。 A. 英国利物浦港 B. 意大利威尼斯港 C. 西班牙巴塞罗那港 D. 荷兰鹿特丹港 答案：,,C,,C,llama-7b-hf,714,712,2,0.0,0.09
257,0,以口念“南无阿弥陀佛”为修行方式，以望升西方极乐世界为宗旨，在民间影响最大的佛教宗派是____。 A. 禅宗 B. 净土宗 C. 华严宗 D. 天台宗 答案：,,B,,B,llama-7b-hf,734,732,2,0.0,0.09
258,0,2019年我国国内旅游突破____人次，成为世界上最大的国内旅游市场。 A. 40亿 B. 60亿 C. 80亿 D. 100亿 答案：,,C,,C,llama-7b-hf,717,715,2,0.0,0.1
259,0,____酒的主要特征是窖香浓郁，绵甜爽净，香味协调，尾净余长。 A. 清香型 B. 浓香型 C. 兼香型 D. 米香型 答案：,,B,,B,llama-7b-hf,722,720,2,0.0,0.09
260,0,2004年12月30日建成的西气东输工程，西起新疆____，东至上海市，全长约4000公里。 A. 乌鲁木齐 B. 伊犁 C. 喀什 D. 轮台 答案：,,B,,B,llama-7b-hf,727,725,2,0.0,0.1
261,0,园内山水布置和景点题名蕴含着浓郁的隐逸气息，意谓“渔父钓叟之园”的是____。 A. 留园 B. 个园 C. 网师园 D. 寄畅园 答案：,,B,,B,llama-7b-hf,744,742,2,0.0,0.09
